"unique.id","file.name","label","duration","start.time","strain","rat.id","recording"
6214,"T0000398","short",0.0076,159.8914,"SD","SD108","MSX3"
6215,"T0000398","flat",0.0291,160.0327,"SD","SD108","MSX3"
6216,"T0000398","flat",0.0245,160.2124,"SD","SD108","MSX3"
6217,"T0000398","flat",0.0138,160.4055,"SD","SD108","MSX3"
6218,"T0000398","flat",0.066,161.5907,"SD","SD108","MSX3"
6219,"T0000398","flat",0.0332,165.996,"SD","SD108","MSX3"
6220,"T0000398","flat",0.0348,167.4572,"SD","SD108","MSX3"
6221,"T0000398","flat",0.0742,167.6477,"SD","SD108","MSX3"
6222,"T0000398","flat",0.0353,167.8699,"SD","SD108","MSX3"
6223,"T0000398","flat",0.0604,168.5258,"SD","SD108","MSX3"
6224,"T0000398","flat",0.1003,168.6999,"SD","SD108","MSX3"
6225,"T0000398","flat",0.0496,168.9134,"SD","SD108","MSX3"
6226,"T0000398","flat",0.0158,177.5953,"SD","SD108","MSX3"
6227,"T0000398","flat",0.0184,185.0439,"SD","SD108","MSX3"
6228,"T0000398","flat",0.0163,185.177,"SD","SD108","MSX3"
6229,"T0000398","flat",0.0261,187.7422,"SD","SD108","MSX3"
6230,"T0000398","flat",0.065,189.3119,"SD","SD108","MSX3"
6231,"T0000398","flat",0.0322,190.6058,"SD","SD108","MSX3"
6232,"T0000398","flat",0.0302,190.9468,"SD","SD108","MSX3"
6233,"T0000398","flat",0.0128,191.128,"SD","SD108","MSX3"
6234,"T0000398","short",0.0071,194.3521,"SD","SD108","MSX3"
6235,"T0000398","multi-step-s",0.0261,194.4345,"SD","SD108","MSX3"
6236,"T0000398","flat",0.0409,195.03,"SD","SD108","MSX3"
6237,"T0000398","flat",0.0542,195.2076,"SD","SD108","MSX3"
6238,"T0000398","inverted-u",0.0174,197.4118,"SD","SD108","MSX3"
6239,"T0000398","flat",0.0435,199.6528,"SD","SD108","MSX3"
6240,"T0000398","flat-mz",0.1966,199.8274,"SD","SD108","MSX3"
6241,"T0000398","flat",0.0665,200.1448,"SD","SD108","MSX3"
6242,"T0000398","flat",0.0465,200.2452,"SD","SD108","MSX3"
6243,"T0000398","flat",0.1541,200.4674,"SD","SD108","MSX3"
6244,"T0000398","flat",0.1464,200.7459,"SD","SD108","MSX3"
6245,"T0000398","flat",0.0896,201.0388,"SD","SD108","MSX3"
6246,"T0000398","flat",0.0527,201.9481,"SD","SD108","MSX3"
6247,"T0000398","flat",0.0435,202.3838,"SD","SD108","MSX3"
6248,"T0000398","flat",0.217,202.5256,"SD","SD108","MSX3"
6249,"T0000398","flat",0.1551,202.8605,"SD","SD108","MSX3"
6251,"T0000398","flat",0.1239,203.542,"SD","SD108","MSX3"
6253,"T0000398","flat",0.0629,203.9505,"SD","SD108","MSX3"
6254,"T0000398","flat",0.0276,204.1902,"SD","SD108","MSX3"
6255,"T0000398","flat",0.0465,204.5486,"SD","SD108","MSX3"
6256,"T0000398","flat",0.0179,206.0011,"SD","SD108","MSX3"
6257,"T0000398","flat",0.0158,207.1787,"SD","SD108","MSX3"
6258,"T0000398","flat",0.0332,210.5692,"SD","SD108","MSX3"
6259,"T0000398","flat",0.0322,210.7709,"SD","SD108","MSX3"
6260,"T0000398","flat",0.0122,210.9946,"SD","SD108","MSX3"
6261,"T0000398","flat",0.0245,212.2721,"SD","SD108","MSX3"
6262,"T0000398","flat",0.0896,213.0175,"SD","SD108","MSX3"
6263,"T0000398","flat",0.0384,213.6084,"SD","SD108","MSX3"
6264,"T0000398","flat",0.0491,213.6719,"SD","SD108","MSX3"
6265,"T0000398","flat",0.0204,213.8296,"SD","SD108","MSX3"
6266,"T0000398","flat",0.0179,223.0522,"SD","SD108","MSX3"
6267,"T0000398","flat",0.0517,227.118,"SD","SD108","MSX3"
6268,"T0000398","flat",0.0624,228.2291,"SD","SD108","MSX3"
6269,"T0000398","flat",0.0353,231.3175,"SD","SD108","MSX3"
6270,"T0000398","flat",0.0266,231.4342,"SD","SD108","MSX3"
6271,"T0000398","unclear",0.0102,231.6902,"SD","SD108","MSX3"
6272,"T0000398","flat",0.0358,233.9133,"SD","SD108","MSX3"
6273,"T0000398","flat",0.1105,234.009,"SD","SD108","MSX3"
6274,"T0000398","flat-mz",0.2908,234.2174,"SD","SD108","MSX3"
6275,"T0000398","flat",0.192,234.6076,"SD","SD108","MSX3"
6276,"T0000398","flat",0.1607,234.9071,"SD","SD108","MSX3"
6277,"T0000398","flat",0.174,235.1959,"SD","SD108","MSX3"
6278,"T0000398","flat",0.0967,235.5425,"SD","SD108","MSX3"
6279,"T0000398","flat",0.0983,235.7616,"SD","SD108","MSX3"
6282,"T0000398","flat",0.0696,236.3688,"SD","SD108","MSX3"
6283,"T0000398","short",0.0071,236.4748,"SD","SD108","MSX3"
6284,"T0000398","flat",0.0803,236.5306,"SD","SD108","MSX3"
6285,"T0000398","flat",0.0752,236.7303,"SD","SD108","MSX3"
6286,"T0000398","flat",0.0921,236.9121,"SD","SD108","MSX3"
6287,"T0000398","flat",0.0302,237.0805,"SD","SD108","MSX3"
6288,"T0000398","flat",0.0512,237.7507,"SD","SD108","MSX3"
6290,"T0000398","flat",0.0957,244.7022,"SD","SD108","MSX3"
6292,"T0000398","flat",0.1059,245.3504,"SD","SD108","MSX3"
6293,"T0000398","flat",0.1075,245.5618,"SD","SD108","MSX3"
6294,"T0000398","flat",0.0322,245.8352,"SD","SD108","MSX3"
6295,"T0000398","flat",0.0517,246.169,"SD","SD108","MSX3"
6296,"T0000398","flat",0.0901,246.339,"SD","SD108","MSX3"
6297,"T0000398","flat",0.067,246.8054,"SD","SD108","MSX3"
6298,"T0000398","flat",0.0768,247.0435,"SD","SD108","MSX3"
6299,"T0000398","flat-z",0.067,248.3159,"SD","SD108","MSX3"
6300,"T0000398","flat",0.0747,248.5765,"SD","SD108","MSX3"
6301,"T0000398","flat",0.0302,250.4048,"SD","SD108","MSX3"
6302,"T0000398","flat",0.1792,252.8931,"SD","SD108","MSX3"
6303,"T0000398","flat",0.1751,253.1788,"SD","SD108","MSX3"
6304,"T0000398","flat",0.0993,253.42,"SD","SD108","MSX3"
6305,"T0000398","flat",0.0614,254.1086,"SD","SD108","MSX3"
6306,"T0000398","flat",0.0235,254.3354,"SD","SD108","MSX3"
6307,"T0000398","flat-z",0.1146,255.4004,"SD","SD108","MSX3"
6308,"T0000398","flat",0.0803,255.6282,"SD","SD108","MSX3"
6309,"T0000398","flat",0.0256,255.8417,"SD","SD108","MSX3"
6310,"T0000398","flat",0.0373,255.9068,"SD","SD108","MSX3"
6311,"T0000398","flat",0.1428,258.7135,"SD","SD108","MSX3"
6312,"T0000398","flat",0.1853,258.9649,"SD","SD108","MSX3"
6313,"T0000398","flat-z",0.1367,259.2465,"SD","SD108","MSX3"
6314,"T0000398","flat",0.1341,259.4923,"SD","SD108","MSX3"
6315,"T0000398","flat",0.13,259.7488,"SD","SD108","MSX3"
6316,"T0000398","flat",0.0394,260.0325,"SD","SD108","MSX3"
6317,"T0000398","flat",0.0624,260.1907,"SD","SD108","MSX3"
6318,"T0000398","flat",0.0143,260.398,"SD","SD108","MSX3"
6319,"T0000398","flat",0.0506,260.9105,"SD","SD108","MSX3"
6320,"T0000398","flat",0.0629,261.1066,"SD","SD108","MSX3"
6321,"T0000398","flat",0.0675,261.3002,"SD","SD108","MSX3"
6322,"T0000398","flat",0.025,261.5249,"SD","SD108","MSX3"
6323,"T0000398","flat-mz",0.3036,269.9002,"SD","SD108","MSX3"
6324,"T0000398","flat",0.2718,270.3293,"SD","SD108","MSX3"
6325,"T0000398","flat",0.192,270.7087,"SD","SD108","MSX3"
6326,"T0000398","flat",0.1126,271.0435,"SD","SD108","MSX3"
6327,"T0000398","flat",0.1049,271.2662,"SD","SD108","MSX3"
6328,"T0000398","flat",0.0343,271.4854,"SD","SD108","MSX3"
6329,"T0000398","flat",0.0133,271.7255,"SD","SD108","MSX3"
6330,"T0000398","flat",0.0445,276.4021,"SD","SD108","MSX3"
6331,"T0000398","flat",0.1116,276.5445,"SD","SD108","MSX3"
6332,"T0000398","flat",0.0337,278.7809,"SD","SD108","MSX3"
6333,"T0000398","flat",0.0276,281.9993,"SD","SD108","MSX3"
6334,"T0000398","flat",0.0133,285.1415,"SD","SD108","MSX3"
6335,"T0000398","flat",0.0471,289.5779,"SD","SD108","MSX3"
6336,"T0000398","flat",0.0819,289.9937,"SD","SD108","MSX3"
6337,"T0000398","flat",0.0716,290.1888,"SD","SD108","MSX3"
6338,"T0000398","flat",0.0174,298.3096,"SD","SD108","MSX3"
6339,"T0000398","complex",0.0322,298.6864,"SD","SD108","MSX3"
6340,"T0000398","flat",0.0655,299.863,"SD","SD108","MSX3"
6341,"T0000398","flat",0.067,300.5573,"SD","SD108","MSX3"
6342,"T0000398","flat",0.0174,300.8087,"SD","SD108","MSX3"
6343,"T0000398","flat",0.0727,301.0032,"SD","SD108","MSX3"
6344,"T0000398","flat-mz",0.0988,301.1819,"SD","SD108","MSX3"
6345,"T0000398","flat",0.0245,301.6171,"SD","SD108","MSX3"
6346,"T0000398","flat",0.0747,302.1112,"SD","SD108","MSX3"
6347,"T0000398","flat",0.0506,302.3308,"SD","SD108","MSX3"
6348,"T0000398","flat",0.0547,304.2518,"SD","SD108","MSX3"
6349,"T0000398","flat",0.0368,304.3701,"SD","SD108","MSX3"
6350,"T0000398","flat",0.0931,304.5329,"SD","SD108","MSX3"
6351,"T0000398","flat",0.0358,304.8104,"SD","SD108","MSX3"
6352,"T0000398","flat",0.0711,310.104,"SD","SD108","MSX3"
6353,"T0000398","flat",0.0261,310.2781,"SD","SD108","MSX3"
6354,"T0000398","flat",0.024,315.2993,"SD","SD108","MSX3"
6355,"T0000398","flat",0.0803,317.9304,"SD","SD108","MSX3"
6356,"T0000398","flat",0.0455,318.8449,"SD","SD108","MSX3"
6357,"T0000398","flat",0.0168,320.5585,"SD","SD108","MSX3"
6358,"T0000398","flat",0.0312,320.8007,"SD","SD108","MSX3"
6359,"T0000398","flat",0.0209,321.4929,"SD","SD108","MSX3"
6360,"T0000398","flat",0.0153,321.944,"SD","SD108","MSX3"
6361,"T0000398","flat",0.0133,322.2732,"SD","SD108","MSX3"
6362,"T0000398","flat",0.0194,322.5303,"SD","SD108","MSX3"
6363,"T0000398","flat",0.025,322.9091,"SD","SD108","MSX3"
6364,"T0000398","flat",0.024,324.2112,"SD","SD108","MSX3"
6365,"T0000398","flat",0.0604,324.5742,"SD","SD108","MSX3"
6366,"T0000398","flat",0.1131,324.7492,"SD","SD108","MSX3"
6367,"T0000398","flat",0.1003,324.9868,"SD","SD108","MSX3"
6368,"T0000398","flat",0.0624,325.1968,"SD","SD108","MSX3"
6369,"T0000398","flat",0.0696,325.3637,"SD","SD108","MSX3"
6370,"T0000398","flat",0.023,325.5623,"SD","SD108","MSX3"
6371,"T0000398","flat",0.0204,330.6977,"SD","SD108","MSX3"
6372,"T0000398","flat",0.0481,341.0503,"SD","SD108","MSX3"
6373,"T0000398","flat",0.0506,341.3058,"SD","SD108","MSX3"
6374,"T0000398","flat",0.0153,341.3934,"SD","SD108","MSX3"
6377,"T0000398","flat",0.2114,347.2522,"SD","SD108","MSX3"
6378,"T0000398","flat",0.0814,347.6981,"SD","SD108","MSX3"
6379,"T0000398","flat",0.025,361.2646,"SD","SD108","MSX3"
6380,"T0000398","flat",0.0578,375.8812,"SD","SD108","MSX3"
6381,"T0000398","flat",0.0163,376.0993,"SD","SD108","MSX3"
6382,"T0000398","flat",0.0768,379.2005,"SD","SD108","MSX3"
6383,"T0000398","flat",0.1054,379.414,"SD","SD108","MSX3"
6384,"T0000398","short",0.0087,391.1285,"SD","SD108","MSX3"
6385,"T0000398","flat",0.0332,391.3774,"SD","SD108","MSX3"
6386,"T0000398","flat",0.0486,395.3131,"SD","SD108","MSX3"
6387,"T0000398","flat",0.067,395.5138,"SD","SD108","MSX3"
6388,"T0000398","flat",0.0307,405.0114,"SD","SD108","MSX3"
6389,"T0000398","flat",0.0307,414.1654,"SD","SD108","MSX3"
6390,"T0000398","flat",0.0542,414.5761,"SD","SD108","MSX3"
6391,"T0000398","flat",0.0471,414.8526,"SD","SD108","MSX3"
6392,"T0000398","flat",0.0215,427.267,"SD","SD108","MSX3"
6393,"T0000398","flat-mz",0.0834,427.4406,"SD","SD108","MSX3"
6394,"T0000398","flat",0.0378,438.4506,"SD","SD108","MSX3"
6395,"T0000398","short",0.0097,448.2636,"SD","SD108","MSX3"
6396,"T0000398","flat",0.0256,454.5904,"SD","SD108","MSX3"
6397,"T0000398","short",0.004,483.8825,"SD","SD108","MSX3"
6398,"T0000398","trill-f",0.0363,484.7677,"SD","SD108","MSX3"
6399,"T0000398","flat",0.0337,485.103,"SD","SD108","MSX3"
6401,"T0000398","flat",0.0404,497.0127,"SD","SD108","MSX3"
6402,"T0000398","flat",0.0363,498.2599,"SD","SD108","MSX3"
6403,"T0000398","flat",0.0209,567.2064,"SD","SD108","MSX3"
6404,"T0000398","flat",0.0537,567.2965,"SD","SD108","MSX3"
6405,"T0000398","flat",0.0686,703.6779,"SD","SD108","MSX3"
6406,"T0000398","flat-z",0.0348,711.3282,"SD","SD108","MSX3"
6407,"T0000398","flat",0.0143,776.1899,"SD","SD108","MSX3"
6408,"T0000398","flat",0.0143,776.2514,"SD","SD108","MSX3"
6409,"T0000398","short",0.0076,790.6636,"SD","SD108","MSX3"
6410,"T0000398","flat",0.0609,809.5093,"SD","SD108","MSX3"
6411,"T0000398","trill",0.0261,896.8529,"SD","SD108","MSX3"
6412,"T0000398","flat",0.0455,930.1283,"SD","SD108","MSX3"
6413,"T0000398","flat",0.022,941.1865,"SD","SD108","MSX3"
6414,"T0000398","flat",0.0184,942.0784,"SD","SD108","MSX3"
6415,"T0000398","flat",0.025,946.6885,"SD","SD108","MSX3"
6416,"T0000398","short",0.0046,948.7579,"SD","SD108","MSX3"
6418,"T0000398","flat",0.0512,991.1762,"SD","SD108","MSX3"
6419,"T0000398","flat",0.0143,1027.3275,"SD","SD108","MSX3"
6420,"T0000398","flat",0.0435,1072.7193,"SD","SD108","MSX3"
6421,"T0000398","flat",0.0614,1072.8535,"SD","SD108","MSX3"
6422,"T0000398","flat-z",0.089,1076.9715,"SD","SD108","MSX3"
6423,"T0000398","flat",0.0174,1077.1082,"SD","SD108","MSX3"
6424,"T0000398","flat",0.0424,1077.2531,"SD","SD108","MSX3"
6425,"T0000398","flat",0.0465,1077.7963,"SD","SD108","MSX3"
6426,"T0000398","short",0.0061,1078.0563,"SD","SD108","MSX3"
6427,"T0000398","flat",0.0281,1085.4195,"SD","SD108","MSX3"
6428,"T0000398","flat",0.0276,1102.3482,"SD","SD108","MSX3"
6429,"T0000398","flat",0.0414,1102.5043,"SD","SD108","MSX3"
6430,"T0000398","flat",0.0332,1102.6954,"SD","SD108","MSX3"
6431,"T0000398","flat",0.0296,1108.7641,"SD","SD108","MSX3"
6432,"T0000398","flat",0.0307,1108.824,"SD","SD108","MSX3"
6433,"T0000398","short",0.0066,1108.9182,"SD","SD108","MSX3"
6434,"T0000398","short",0.0056,1109.102,"SD","SD108","MSX3"
6435,"T0000398","flat",0.0486,1116.9592,"SD","SD108","MSX3"
6436,"T0000398","flat",0.0471,1117.1645,"SD","SD108","MSX3"
6437,"T0000398","flat",0.0496,1125.5981,"SD","SD108","MSX3"
6438,"T0000398","short",0.0066,1125.7912,"SD","SD108","MSX3"
6439,"T0000398","flat",0.0163,1129.3603,"SD","SD108","MSX3"
6440,"T0000398","flat",0.0353,1249.1663,"SD","SD108","MSX3"
6441,"T0000398","flat",0.0225,1314.5692,"SD","SD108","MSX3"
6442,"T0000398","short",0.0087,1602.2691,"SD","SD108","MSX3"
6443,"T0000399","flat",0.0235,0.023,"SD","SD74O2Q1","MSX3"
6444,"T0000399","flat",0.068,0.1162,"SD","SD74O2Q1","MSX3"
6446,"T0000399","flat-mz",0.0302,0.5463,"SD","SD74O2Q1","MSX3"
6447,"T0000399","flat",0.0849,0.6973,"SD","SD74O2Q1","MSX3"
6448,"T0000399","flat",0.0701,0.899,"SD","SD74O2Q1","MSX3"
6449,"T0000399","flat",0.0931,1.0839,"SD","SD74O2Q1","MSX3"
6450,"T0000399","flat",0.0829,1.2902,"SD","SD74O2Q1","MSX3"
6451,"T0000399","flat",0.046,1.5201,"SD","SD74O2Q1","MSX3"
6452,"T0000399","flat",0.0783,1.6808,"SD","SD74O2Q1","MSX3"
6453,"T0000399","flat",0.0614,1.8688,"SD","SD74O2Q1","MSX3"
6454,"T0000399","flat",0.023,2.0464,"SD","SD74O2Q1","MSX3"
6455,"T0000399","flat",0.0199,2.3915,"SD","SD74O2Q1","MSX3"
6456,"T0000399","flat",0.0814,5.0467,"SD","SD74O2Q1","MSX3"
6457,"T0000399","flat",0.0138,5.2695,"SD","SD74O2Q1","MSX3"
6458,"T0000399","flat",0.0583,6.0723,"SD","SD74O2Q1","MSX3"
6459,"T0000399","flat",0.0865,6.2336,"SD","SD74O2Q1","MSX3"
6460,"T0000399","flat",0.1003,6.4266,"SD","SD74O2Q1","MSX3"
6461,"T0000399","flat",0.088,6.6355,"SD","SD74O2Q1","MSX3"
6462,"T0000399","flat",0.0691,6.8346,"SD","SD74O2Q1","MSX3"
6463,"T0000399","flat",0.0629,7.5781,"SD","SD74O2Q1","MSX3"
6464,"T0000399","flat",0.0133,7.7655,"SD","SD74O2Q1","MSX3"
6465,"T0000399","short",0.0097,7.8346,"SD","SD74O2Q1","MSX3"
6466,"T0000399","flat",0.0696,8.0081,"SD","SD74O2Q1","MSX3"
6467,"T0000399","short",0.0092,8.2135,"SD","SD74O2Q1","MSX3"
6468,"T0000399","flat",0.0291,8.3558,"SD","SD74O2Q1","MSX3"
6470,"T0000399","flat",0.0788,8.7219,"SD","SD74O2Q1","MSX3"
6471,"T0000399","flat",0.0276,8.9338,"SD","SD74O2Q1","MSX3"
6472,"T0000399","flat",0.025,9.0982,"SD","SD74O2Q1","MSX3"
6473,"T0000399","flat",0.0855,11.7437,"SD","SD74O2Q1","MSX3"
6474,"T0000399","flat",0.064,12.0033,"SD","SD74O2Q1","MSX3"
6475,"T0000399","flat-z",0.0517,12.2019,"SD","SD74O2Q1","MSX3"
6476,"T0000399","short",0.0051,12.3796,"SD","SD74O2Q1","MSX3"
6477,"T0000399","short",0.0087,12.7068,"SD","SD74O2Q1","MSX3"
6478,"T0000399","flat-z",0.0261,12.8563,"SD","SD74O2Q1","MSX3"
6479,"T0000399","flat",0.0245,15.1475,"SD","SD74O2Q1","MSX3"
6480,"T0000399","flat",0.0245,15.2785,"SD","SD74O2Q1","MSX3"
6481,"T0000399","short",0.0051,15.9139,"SD","SD74O2Q1","MSX3"
6482,"T0000399","flat-z",0.0686,16.1274,"SD","SD74O2Q1","MSX3"
6483,"T0000399","short",0.0087,16.7034,"SD","SD74O2Q1","MSX3"
6484,"T0000399","short",0.0081,16.8458,"SD","SD74O2Q1","MSX3"
6485,"T0000399","flat",0.0204,17.0403,"SD","SD74O2Q1","MSX3"
6486,"T0000399","flat",0.0179,17.4638,"SD","SD74O2Q1","MSX3"
6487,"T0000399","flat",0.0363,19.373,"SD","SD74O2Q1","MSX3"
6488,"T0000399","flat",0.0281,19.7657,"SD","SD74O2Q1","MSX3"
6489,"T0000399","short-ur",0.004,20.8276,"SD","SD74O2Q1","MSX3"
6490,"T0000399","short-c",0.0025,21.1097,"SD","SD74O2Q1","MSX3"
6492,"T0000399","flat",0.0404,21.6734,"SD","SD74O2Q1","MSX3"
6493,"T0000399","short-c",0.0112,22.8167,"SD","SD74O2Q1","MSX3"
6494,"T0000399","flat-z",0.0189,23.0051,"SD","SD74O2Q1","MSX3"
6496,"T0000399","short-ur",0.0056,24.4741,"SD","SD74O2Q1","MSX3"
6497,"T0000399","inverted-u",0.0158,24.6753,"SD","SD74O2Q1","MSX3"
6498,"T0000399","flat-z",0.1233,26.6977,"SD","SD74O2Q1","MSX3"
6499,"T0000399","flat",0.0967,26.9178,"SD","SD74O2Q1","MSX3"
6500,"T0000399","short",0.0097,27.1329,"SD","SD74O2Q1","MSX3"
6501,"T0000399","flat",0.0399,27.1713,"SD","SD74O2Q1","MSX3"
6502,"T0000399","flat",0.0517,27.3418,"SD","SD74O2Q1","MSX3"
6503,"T0000399","short-ur",0.0025,29.4266,"SD","SD74O2Q1","MSX3"
6504,"T0000399","short-ur",0.0061,32.686,"SD","SD74O2Q1","MSX3"
6505,"T0000399","flat",0.0261,33.5697,"SD","SD74O2Q1","MSX3"
6506,"T0000399","short-ur",0.0087,33.7751,"SD","SD74O2Q1","MSX3"
6507,"T0000399","flat",0.0445,34.028,"SD","SD74O2Q1","MSX3"
6508,"T0000399","short",0.0066,34.6086,"SD","SD74O2Q1","MSX3"
6509,"T0000399","flat",0.0199,35.053,"SD","SD74O2Q1","MSX3"
6510,"T0000399","unclear",0.0296,35.1769,"SD","SD74O2Q1","MSX3"
6511,"T0000399","short",0.0025,35.4012,"SD","SD74O2Q1","MSX3"
6512,"T0000399","short-ur",0.0046,35.5399,"SD","SD74O2Q1","MSX3"
6513,"T0000399","short-ur",0.0046,35.8343,"SD","SD74O2Q1","MSX3"
6514,"T0000399","flat",0.0184,36.4078,"SD","SD74O2Q1","MSX3"
6515,"T0000399","flat-z",0.1192,36.5619,"SD","SD74O2Q1","MSX3"
6516,"T0000399","short-c",0.0112,36.825,"SD","SD74O2Q1","MSX3"
6517,"T0000399","short-ur",0.0051,37.2183,"SD","SD74O2Q1","MSX3"
6518,"T0000399","short-ur",0.0035,37.4881,"SD","SD74O2Q1","MSX3"
6519,"T0000399","short",0.004,37.5915,"SD","SD74O2Q1","MSX3"
6520,"T0000399","short-ur",0.0061,37.7635,"SD","SD74O2Q1","MSX3"
6521,"T0000399","short-ur",0.0056,38.0482,"SD","SD74O2Q1","MSX3"
6522,"T0000399","inverted-u",0.0215,38.2438,"SD","SD74O2Q1","MSX3"
6523,"T0000399","short-ur",0.0061,38.4906,"SD","SD74O2Q1","MSX3"
6524,"T0000399","short-c",0.0071,42.0602,"SD","SD74O2Q1","MSX3"
6525,"T0000399","flat",0.0686,42.519,"SD","SD74O2Q1","MSX3"
6526,"T0000399","short-ur",0.0035,43.9393,"SD","SD74O2Q1","MSX3"
6527,"T0000399","short",0.0051,44.612,"SD","SD74O2Q1","MSX3"
6528,"T0000399","short-ur",0.0046,44.8302,"SD","SD74O2Q1","MSX3"
6529,"T0000399","short",0.0071,45.9161,"SD","SD74O2Q1","MSX3"
6530,"T0000399","flat",0.0168,46.1009,"SD","SD74O2Q1","MSX3"
6531,"T0000399","flat",0.0353,46.3129,"SD","SD74O2Q1","MSX3"
6533,"T0000399","short",0.0112,48.4915,"SD","SD74O2Q1","MSX3"
6534,"T0000399","flat",0.0261,48.5294,"SD","SD74O2Q1","MSX3"
6535,"T0000399","flat",0.0384,49.666,"SD","SD74O2Q1","MSX3"
6537,"T0000399","flat",0.1331,50.1693,"SD","SD74O2Q1","MSX3"
6538,"T0000399","flat",0.171,50.4366,"SD","SD74O2Q1","MSX3"
6539,"T0000399","flat",0.0701,50.7356,"SD","SD74O2Q1","MSX3"
6540,"T0000399","flat",0.1075,50.9414,"SD","SD74O2Q1","MSX3"
6541,"T0000399","short",0.0117,51.1621,"SD","SD74O2Q1","MSX3"
6542,"T0000399","flat",0.0588,51.2015,"SD","SD74O2Q1","MSX3"
6543,"T0000399","flat",0.0174,51.2988,"SD","SD74O2Q1","MSX3"
6544,"T0000399","flat",0.0179,51.372,"SD","SD74O2Q1","MSX3"
6546,"T0000399","flat-z",0.0179,51.5256,"SD","SD74O2Q1","MSX3"
6547,"T0000399","flat",0.0235,52.0796,"SD","SD74O2Q1","MSX3"
6548,"T0000399","flat",0.0993,52.2419,"SD","SD74O2Q1","MSX3"
6549,"T0000399","flat",0.1285,52.4697,"SD","SD74O2Q1","MSX3"
6550,"T0000399","flat",0.0762,52.76,"SD","SD74O2Q1","MSX3"
6551,"T0000399","flat",0.1054,52.9474,"SD","SD74O2Q1","MSX3"
6552,"T0000399","flat",0.1059,53.166,"SD","SD74O2Q1","MSX3"
6553,"T0000399","flat",0.0967,53.3821,"SD","SD74O2Q1","MSX3"
6554,"T0000399","flat",0.0983,53.5966,"SD","SD74O2Q1","MSX3"
6555,"T0000399","flat",0.0885,53.8101,"SD","SD74O2Q1","MSX3"
6556,"T0000399","flat",0.087,54.0047,"SD","SD74O2Q1","MSX3"
6557,"T0000399","flat",0.0604,54.2228,"SD","SD74O2Q1","MSX3"
6558,"T0000399","flat",0.0445,54.4276,"SD","SD74O2Q1","MSX3"
6559,"T0000399","flat",0.0368,54.6314,"SD","SD74O2Q1","MSX3"
6560,"T0000399","short",0.0092,54.8162,"SD","SD74O2Q1","MSX3"
6561,"T0000399","flat",0.0435,54.978,"SD","SD74O2Q1","MSX3"
6562,"T0000399","flat",0.0793,55.4813,"SD","SD74O2Q1","MSX3"
6563,"T0000399","flat",0.0911,55.6902,"SD","SD74O2Q1","MSX3"
6564,"T0000399","flat",0.0168,55.9247,"SD","SD74O2Q1","MSX3"
6565,"T0000399","flat",0.0128,56.1044,"SD","SD74O2Q1","MSX3"
6566,"T0000399","flat",0.1203,56.2529,"SD","SD74O2Q1","MSX3"
6567,"T0000399","flat",0.0711,56.5299,"SD","SD74O2Q1","MSX3"
6568,"T0000399","flat",0.089,56.7316,"SD","SD74O2Q1","MSX3"
6569,"T0000399","flat",0.0742,56.9599,"SD","SD74O2Q1","MSX3"
6570,"T0000399","flat",0.0501,57.1699,"SD","SD74O2Q1","MSX3"
6571,"T0000399","flat",0.0998,57.5631,"SD","SD74O2Q1","MSX3"
6572,"T0000399","flat",0.0911,57.7776,"SD","SD74O2Q1","MSX3"
6573,"T0000399","flat",0.0972,58.221,"SD","SD74O2Q1","MSX3"
6574,"T0000399","flat",0.0834,58.5062,"SD","SD74O2Q1","MSX3"
6575,"T0000399","flat",0.0926,58.6967,"SD","SD74O2Q1","MSX3"
6577,"T0000399","short",0.0046,59.6439,"SD","SD74O2Q1","MSX3"
6578,"T0000399","short",0.003,60.4272,"SD","SD74O2Q1","MSX3"
6579,"T0000399","flat",0.066,60.9402,"SD","SD74O2Q1","MSX3"
6580,"T0000399","short",0.0076,61.1911,"SD","SD74O2Q1","MSX3"
6581,"T0000399","short",0.0056,61.3672,"SD","SD74O2Q1","MSX3"
6582,"T0000399","short-ur",0.0117,61.5777,"SD","SD74O2Q1","MSX3"
6583,"T0000399","flat",0.0153,62.0687,"SD","SD74O2Q1","MSX3"
6584,"T0000399","short",0.0097,62.2458,"SD","SD74O2Q1","MSX3"
6585,"T0000399","flat",0.0558,62.5925,"SD","SD74O2Q1","MSX3"
6586,"T0000399","short",0.0087,64.2432,"SD","SD74O2Q1","MSX3"
6587,"T0000399","short",0.0087,64.558,"SD","SD74O2Q1","MSX3"
6588,"T0000399","flat",0.0977,67.6935,"SD","SD74O2Q1","MSX3"
6589,"T0000399","short-ur",0.0035,69.0795,"SD","SD74O2Q1","MSX3"
6590,"T0000399","flat",0.044,70.8111,"SD","SD74O2Q1","MSX3"
6591,"T0000399","flat",0.0312,71.427,"SD","SD74O2Q1","MSX3"
6592,"T0000399","flat",0.0517,71.8243,"SD","SD74O2Q1","MSX3"
6593,"T0000399","flat",0.0409,71.918,"SD","SD74O2Q1","MSX3"
6594,"T0000399","short",0.0076,74.1616,"SD","SD74O2Q1","MSX3"
6595,"T0000399","short",0.0071,75.4135,"SD","SD74O2Q1","MSX3"
6596,"T0000399","flat",0.0476,76.0273,"SD","SD74O2Q1","MSX3"
6597,"T0000399","flat",0.0455,76.2081,"SD","SD74O2Q1","MSX3"
6598,"T0000399","flat",0.024,77.1773,"SD","SD74O2Q1","MSX3"
