"unique.id","file.name","label","start.time","strain","rat.id","recording"
5247,"T0000390","flat-z",249.8641,"SD","SD74O2Q4","VEH"
5248,"T0000390","flat flat",250.0439,"SD","SD74O2Q4","VEH"
5249,"T0000390","flat",250.4453,"SD","SD74O2Q4","VEH"
5250,"T0000390","complex",255.5269,"SD","SD74O2Q4","VEH"
5251,"T0000390","short",255.6927,"SD","SD74O2Q4","VEH"
5252,"T0000390","short",255.832,"SD","SD74O2Q4","VEH"
5253,"T0000390","short",256.3711,"SD","SD74O2Q4","VEH"
5254,"T0000390","short",263.1987,"SD","SD74O2Q4","VEH"
5255,"T0000390","flat",263.6549,"SD","SD74O2Q4","VEH"
5256,"T0000390","short",285.8065,"SD","SD74O2Q4","VEH"
5257,"T0000390","flat",289.0455,"SD","SD74O2Q4","VEH"
5258,"T0000390","short-c",292.2106,"SD","SD74O2Q4","VEH"
5259,"T0000390","short",321.6547,"SD","SD74O2Q4","VEH"
5260,"T0000390","short",351.1167,"SD","SD74O2Q4","VEH"
5261,"T0000390","short",396.6054,"SD","SD74O2Q4","VEH"
5262,"T0000390","flat",442.5426,"SD","SD74O2Q4","VEH"
5263,"T0000390","step up",447.32,"SD","SD74O2Q4","VEH"
5264,"T0000390","complex",447.4408,"SD","SD74O2Q4","VEH"
5265,"T0000390","flat",453.4763,"SD","SD74O2Q4","VEH"
5266,"T0000390","short",453.6089,"SD","SD74O2Q4","VEH"
5267,"T0000390","short",479.8766,"SD","SD74O2Q4","VEH"
5268,"T0000390","flat",480.0127,"SD","SD74O2Q4","VEH"
5269,"T0000390","short",480.3128,"SD","SD74O2Q4","VEH"
5270,"T0000390","flat",480.4817,"SD","SD74O2Q4","VEH"
5271,"T0000390","flat",484.4579,"SD","SD74O2Q4","VEH"
5272,"T0000390","flat",499.4437,"SD","SD74O2Q4","VEH"
5273,"T0000390","flat",499.9495,"SD","SD74O2Q4","VEH"
5274,"T0000390","flat",529.1617,"SD","SD74O2Q4","VEH"
5275,"T0000390","short-c",553.3352,"SD","SD74O2Q4","VEH"
5276,"T0000390","flat",554.1401,"SD","SD74O2Q4","VEH"
5277,"T0000390","short-c",576.6589,"SD","SD74O2Q4","VEH"
5278,"T0000390","flat",580.9407,"SD","SD74O2Q4","VEH"
5279,"T0000390","short",581.2843,"SD","SD74O2Q4","VEH"
5280,"T0000390","short",582.0559,"SD","SD74O2Q4","VEH"
5281,"T0000390","short-c",583.3574,"SD","SD74O2Q4","VEH"
5282,"T0000390","inverted-u",601.2047,"SD","SD74O2Q4","VEH"
5283,"T0000390","short",601.497,"SD","SD74O2Q4","VEH"
5284,"T0000390","short",601.6358,"SD","SD74O2Q4","VEH"
5285,"T0000390","flat",603.3433,"SD","SD74O2Q4","VEH"
5286,"T0000390","short",603.6398,"SD","SD74O2Q4","VEH"
5287,"T0000390","flat",637.1896,"SD","SD74O2Q4","VEH"
5288,"T0000390","flat",669.6309,"SD","SD74O2Q4","VEH"
5289,"T0000390","flat",669.9678,"SD","SD74O2Q4","VEH"
5290,"T0000390","flat",725.5244,"SD","SD74O2Q4","VEH"
5291,"T0000390","short-c",752.2928,"SD","SD74O2Q4","VEH"
5292,"T0000390","flat-z",894.5971,"SD","SD74O2Q4","VEH"
5293,"T0000390","short",900.0791,"SD","SD74O2Q4","VEH"
5294,"T0000390","step up",900.502,"SD","SD74O2Q4","VEH"
5295,"T0000390","short",902.4757,"SD","SD74O2Q4","VEH"
5296,"T0000390","flat",912.7122,"SD","SD74O2Q4","VEH"
5297,"T0000390","short",913.4392,"SD","SD74O2Q4","VEH"
5298,"T0000390","short-ur",924.8885,"SD","SD74O2Q4","VEH"
5299,"T0000390","short",925.057,"SD","SD74O2Q4","VEH"
5300,"T0000390","flat",950.4046,"SD","SD74O2Q4","VEH"
5301,"T0000390","flat",950.4635,"SD","SD74O2Q4","VEH"
5302,"T0000390","short",973.5014,"SD","SD74O2Q4","VEH"
5303,"T0000390","flat",1085.0452,"SD","SD74O2Q4","VEH"
5304,"T0000390","flat",1332.4421,"SD","SD74O2Q4","VEH"
5305,"T0000390","flat",1387.3935,"SD","SD74O2Q4","VEH"
5306,"T0000390","flat",1387.564,"SD","SD74O2Q4","VEH"
5307,"T0000390","flat",1387.7304,"SD","SD74O2Q4","VEH"
5308,"T0000390","flat",1632.3752,"SD","SD74O2Q4","VEH"
5309,"T0000390","flat",1694.5285,"SD","SD74O2Q4","VEH"
5310,"T0000390","flat",1699.0305,"SD","SD74O2Q4","VEH"
5311,"T0000390","short",1699.1984,"SD","SD74O2Q4","VEH"
5312,"T0000390","short",1699.8021,"SD","SD74O2Q4","VEH"
5313,"T0000390","flat flat",1778.3382,"SD","SD74O2Q4","VEH"
5314,"T0000390","flat",1778.8262,"SD","SD74O2Q4","VEH"
5315,"T0000390","flat",1779.0412,"SD","SD74O2Q4","VEH"
5316,"T0000390","flat",1779.6771,"SD","SD74O2Q4","VEH"
5317,"T0000390","short",1784.2785,"SD","SD74O2Q4","VEH"
5318,"T0000396","flat",1.1187,"SD","SD72N1M3","VEH"
5319,"T0000396","flat",2.0782,"SD","SD72N1M3","VEH"
5320,"T0000396","trill",2.3848,"SD","SD72N1M3","VEH"
5321,"T0000396","flat",4.3274,"SD","SD72N1M3","VEH"
5322,"T0000396","flat-mz",4.5583,"SD","SD72N1M3","VEH"
5323,"T0000396","flat-mz",4.8532,"SD","SD72N1M3","VEH"
5324,"T0000396","flat",5.0467,"SD","SD72N1M3","VEH"
5325,"T0000396","flat-mz",5.2925,"SD","SD72N1M3","VEH"
5326,"T0000396","flat",5.5388,"SD","SD72N1M3","VEH"
5327,"T0000396","flat",5.8982,"SD","SD72N1M3","VEH"
5328,"T0000396","short",6.1624,"SD","SD72N1M3","VEH"
5329,"T0000396","flat",6.2976,"SD","SD72N1M3","VEH"
5330,"T0000396","flat",20.5736,"SD","SD72N1M3","VEH"
5331,"T0000396","flat",20.8046,"SD","SD72N1M3","VEH"
5332,"T0000396","flat-mz",21.0944,"SD","SD72N1M3","VEH"
5333,"T0000396","flat",21.3406,"SD","SD72N1M3","VEH"
5334,"T0000396","flat-z",21.5055,"SD","SD72N1M3","VEH"
5335,"T0000396","flat",29.5756,"SD","SD72N1M3","VEH"
5336,"T0000396","flat-mz",29.8388,"SD","SD72N1M3","VEH"
5337,"T0000396","short",30.1173,"SD","SD72N1M3","VEH"
5338,"T0000396","flat",30.4327,"SD","SD72N1M3","VEH"
5339,"T0000396","flat",30.5484,"SD","SD72N1M3","VEH"
5340,"T0000396","flat",30.9519,"SD","SD72N1M3","VEH"
5341,"T0000396","short",31.9349,"SD","SD72N1M3","VEH"
5342,"T0000396","flat",33.5293,"SD","SD72N1M3","VEH"
5343,"T0000396","short-ur",36.4165,"SD","SD72N1M3","VEH"
5344,"T0000396","flat-z",37.888,"SD","SD72N1M3","VEH"
5345,"T0000396","flat",37.998,"SD","SD72N1M3","VEH"
5346,"T0000396","short",41.1412,"SD","SD72N1M3","VEH"
5347,"T0000396","flat",41.7843,"SD","SD72N1M3","VEH"
5348,"T0000396","flat",43.2727,"SD","SD72N1M3","VEH"
5349,"T0000396","flat",43.4693,"SD","SD72N1M3","VEH"
5350,"T0000396","inverted-u",44.4887,"SD","SD72N1M3","VEH"
5351,"T0000396","complex",44.6151,"SD","SD72N1M3","VEH"
5352,"T0000396","complex",44.6663,"SD","SD72N1M3","VEH"
5353,"T0000396","flat",44.868,"SD","SD72N1M3","VEH"
5354,"T0000396","flat",45.079,"SD","SD72N1M3","VEH"
5355,"T0000396","flat",45.4312,"SD","SD72N1M3","VEH"
5356,"T0000396","flat",45.4881,"SD","SD72N1M3","VEH"
5357,"T0000396","short",45.6734,"SD","SD72N1M3","VEH"
5358,"T0000396","flat short",45.7466,"SD","SD72N1M3","VEH"
5359,"T0000396","flat",46.0011,"SD","SD72N1M3","VEH"
5360,"T0000396","short",46.6662,"SD","SD72N1M3","VEH"
5361,"T0000396","short",47.214,"SD","SD72N1M3","VEH"
5362,"T0000396","short",47.4547,"SD","SD72N1M3","VEH"
5363,"T0000396","flat",48.5294,"SD","SD72N1M3","VEH"
5364,"T0000396","flat",48.7255,"SD","SD72N1M3","VEH"
5365,"T0000396","flat-mz",49.0664,"SD","SD72N1M3","VEH"
5366,"T0000396","flat",49.3946,"SD","SD72N1M3","VEH"
5367,"T0000396","flat",49.5938,"SD","SD72N1M3","VEH"
5368,"T0000396","flat",49.7213,"SD","SD72N1M3","VEH"
5369,"T0000396","flat",53.742,"SD","SD72N1M3","VEH"
5370,"T0000396","short",53.8941,"SD","SD72N1M3","VEH"
5371,"T0000396","flat-mz",54.0006,"SD","SD72N1M3","VEH"
5372,"T0000396","flat",54.3457,"SD","SD72N1M3","VEH"
5373,"T0000396","flat",54.5832,"SD","SD72N1M3","VEH"
5374,"T0000396","short",55.4178,"SD","SD72N1M3","VEH"
5375,"T0000396","flat",55.9078,"SD","SD72N1M3","VEH"
5376,"T0000396","flat",56.0737,"SD","SD72N1M3","VEH"
5377,"T0000396","short",56.3624,"SD","SD72N1M3","VEH"
5378,"T0000396","short",57.0593,"SD","SD72N1M3","VEH"
5379,"T0000396","flat",59.3894,"SD","SD72N1M3","VEH"
5380,"T0000396","flat",61.5859,"SD","SD72N1M3","VEH"
5381,"T0000396","flat",67.1411,"SD","SD72N1M3","VEH"
5382,"T0000396","flat",69.1169,"SD","SD72N1M3","VEH"
5383,"T0000396","flat",69.3068,"SD","SD72N1M3","VEH"
5384,"T0000396","flat",69.8065,"SD","SD72N1M3","VEH"
5385,"T0000396","flat",70.0211,"SD","SD72N1M3","VEH"
5386,"T0000396","flat",70.2141,"SD","SD72N1M3","VEH"
5387,"T0000396","flat",71.9769,"SD","SD72N1M3","VEH"
5388,"T0000396","flat",72.1167,"SD","SD72N1M3","VEH"
5389,"T0000396","flat",72.5478,"SD","SD72N1M3","VEH"
5390,"T0000396","flat",72.6702,"SD","SD72N1M3","VEH"
5391,"T0000396","flat",72.8714,"SD","SD72N1M3","VEH"
5392,"T0000396","short-ur",116.887,"SD","SD72N1M3","VEH"
5393,"T0000396","flat",151.3154,"SD","SD72N1M3","VEH"
5394,"T0000396","flat",152.2918,"SD","SD72N1M3","VEH"
5395,"T0000396","flat",160.2693,"SD","SD72N1M3","VEH"
5396,"T0000396","flat",171.1759,"SD","SD72N1M3","VEH"
5397,"T0000396","flat",205.4277,"SD","SD72N1M3","VEH"
5398,"T0000396","short",205.6079,"SD","SD72N1M3","VEH"
5399,"T0000396","complex",205.7123,"SD","SD72N1M3","VEH"
5400,"T0000396","short",234.4575,"SD","SD72N1M3","VEH"
5401,"T0000396","flat",234.9143,"SD","SD72N1M3","VEH"
5402,"T0000396","flat",235.3341,"SD","SD72N1M3","VEH"
5403,"T0000396","inverted-u",245.4307,"SD","SD72N1M3","VEH"
5404,"T0000396","flat",247.4864,"SD","SD72N1M3","VEH"
5405,"T0000396","flat",312.0015,"SD","SD72N1M3","VEH"
5406,"T0000396","flat",383.6748,"SD","SD72N1M3","VEH"
5407,"T0000396","flat",422.9826,"SD","SD72N1M3","VEH"
5408,"T0000396","flat",423.1557,"SD","SD72N1M3","VEH"
5409,"T0000396","flat",423.4234,"SD","SD72N1M3","VEH"
5410,"T0000396","flat",423.532,"SD","SD72N1M3","VEH"
5411,"T0000396","short",424.0639,"SD","SD72N1M3","VEH"
5412,"T0000396","short",457.4315,"SD","SD72N1M3","VEH"
5413,"T0000396","flat",457.4745,"SD","SD72N1M3","VEH"
5414,"T0000396","flat",457.6665,"SD","SD72N1M3","VEH"
5415,"T0000396","short-su",457.9107,"SD","SD72N1M3","VEH"
5416,"T0000396","short",458.1324,"SD","SD72N1M3","VEH"
5417,"T0000396","short",496.3619,"SD","SD72N1M3","VEH"
5418,"T0000396","flat",496.4981,"SD","SD72N1M3","VEH"
5419,"T0000396","flat",496.6614,"SD","SD72N1M3","VEH"
5420,"T0000396","flat-z",497.0777,"SD","SD72N1M3","VEH"
5421,"T0000396","short",508.4201,"SD","SD72N1M3","VEH"
5422,"T0000396","short",509.1251,"SD","SD72N1M3","VEH"
5423,"T0000396","flat",509.5613,"SD","SD72N1M3","VEH"
5424,"T0000396","short",518.8869,"SD","SD72N1M3","VEH"
5425,"T0000396","flat",565.4948,"SD","SD72N1M3","VEH"
5426,"T0000396","flat",565.7374,"SD","SD72N1M3","VEH"
5427,"T0000396","flat",574.937,"SD","SD72N1M3","VEH"
5428,"T0000396","complex",590.083,"SD","SD72N1M3","VEH"
5429,"T0000396","short",590.66,"SD","SD72N1M3","VEH"
5430,"T0000396","flat",592.9139,"SD","SD72N1M3","VEH"
5431,"T0000396","trill",664.2365,"SD","SD72N1M3","VEH"
5432,"T0000396","short",664.3394,"SD","SD72N1M3","VEH"
5433,"T0000396","inverted-u",684.2214,"SD","SD72N1M3","VEH"
5434,"T0000396","flat",684.2803,"SD","SD72N1M3","VEH"
5435,"T0000396","flat",725.9996,"SD","SD72N1M3","VEH"
5436,"T0000396","short",1479.534,"SD","SD72N1M3","VEH"
5437,"T0000396","flat",1572.1343,"SD","SD72N1M3","VEH"
5438,"T0000397","flat",0.6502,"SD","SD85S1N4","MSX3"
5439,"T0000397","flat",0.8509,"SD","SD85S1N4","MSX3"
5440,"T0000397","short",1.9916,"SD","SD85S1N4","MSX3"
5441,"T0000397","flat",3.0289,"SD","SD85S1N4","MSX3"
5442,"T0000397","flat",3.5486,"SD","SD85S1N4","MSX3"
5443,"T0000397","flat",3.6823,"SD","SD85S1N4","MSX3"
5444,"T0000397","flat",3.8307,"SD","SD85S1N4","MSX3"
5445,"T0000397","flat-z",4.012,"SD","SD85S1N4","MSX3"
5446,"T0000397","flat",4.1548,"SD","SD85S1N4","MSX3"
5447,"T0000397","short",4.3991,"SD","SD85S1N4","MSX3"
5448,"T0000397","flat-mz",4.5619,"SD","SD85S1N4","MSX3"
5449,"T0000397","flat-mz",4.6929,"SD","SD85S1N4","MSX3"
5450,"T0000397","flat-mz",4.8665,"SD","SD85S1N4","MSX3"
5451,"T0000397","flat",5.0442,"SD","SD85S1N4","MSX3"
5452,"T0000397","flat",5.2019,"SD","SD85S1N4","MSX3"
5453,"T0000397","flat",5.3826,"SD","SD85S1N4","MSX3"
5454,"T0000397","flat",6.2755,"SD","SD85S1N4","MSX3"
5455,"T0000397","flat-z",6.4435,"SD","SD85S1N4","MSX3"
5456,"T0000397","flat",6.7758,"SD","SD85S1N4","MSX3"
5457,"T0000397","short",8.4336,"SD","SD85S1N4","MSX3"
5458,"T0000397","flat",8.558,"SD","SD85S1N4","MSX3"
5459,"T0000397","flat",8.7296,"SD","SD85S1N4","MSX3"
5460,"T0000397","flat",9.0106,"SD","SD85S1N4","MSX3"
5461,"T0000397","flat",9.3767,"SD","SD85S1N4","MSX3"
5462,"T0000397","flat",9.5836,"SD","SD85S1N4","MSX3"
5463,"T0000397","flat-z",10.0065,"SD","SD85S1N4","MSX3"
5464,"T0000397","flat-mz",10.1724,"SD","SD85S1N4","MSX3"
5465,"T0000397","flat",10.3495,"SD","SD85S1N4","MSX3"
5466,"T0000397","flat",10.5226,"SD","SD85S1N4","MSX3"
5467,"T0000397","flat",10.7018,"SD","SD85S1N4","MSX3"
5468,"T0000397","flat",10.8697,"SD","SD85S1N4","MSX3"
5469,"T0000397","flat",11.0356,"SD","SD85S1N4","MSX3"
5470,"T0000397","flat-z",11.4923,"SD","SD85S1N4","MSX3"
5471,"T0000397","flat-z",11.651,"SD","SD85S1N4","MSX3"
5472,"T0000397","flat",11.8113,"SD","SD85S1N4","MSX3"
5473,"T0000397","flat",11.9946,"SD","SD85S1N4","MSX3"
5474,"T0000397","flat",12.6448,"SD","SD85S1N4","MSX3"
5475,"T0000397","short",12.8174,"SD","SD85S1N4","MSX3"
5476,"T0000397","flat",12.9556,"SD","SD85S1N4","MSX3"
5477,"T0000397","short",13.122,"SD","SD85S1N4","MSX3"
5478,"T0000397","flat flat",13.8398,"SD","SD85S1N4","MSX3"
5479,"T0000397","flat",14.0277,"SD","SD85S1N4","MSX3"
5480,"T0000397","flat",14.1875,"SD","SD85S1N4","MSX3"
5481,"T0000397","short",14.5484,"SD","SD85S1N4","MSX3"
5482,"T0000397","flat flat",14.6851,"SD","SD85S1N4","MSX3"
5483,"T0000397","flat-z",14.8423,"SD","SD85S1N4","MSX3"
5484,"T0000397","short-ur",16.4392,"SD","SD85S1N4","MSX3"
5485,"T0000397","short-ur",18.6931,"SD","SD85S1N4","MSX3"
5486,"T0000397","short",18.8369,"SD","SD85S1N4","MSX3"
5487,"T0000397","short-c",19.0822,"SD","SD85S1N4","MSX3"
5488,"T0000397","flat",19.4022,"SD","SD85S1N4","MSX3"
5489,"T0000397","short-c",19.5845,"SD","SD85S1N4","MSX3"
5490,"T0000397","flat",19.7893,"SD","SD85S1N4","MSX3"
5491,"T0000397","trill",19.8876,"SD","SD85S1N4","MSX3"
5492,"T0000397","flat-z",19.9751,"SD","SD85S1N4","MSX3"
5493,"T0000397","flat-z trill",20.1113,"SD","SD85S1N4","MSX3"
5494,"T0000397","flat-mz",20.2982,"SD","SD85S1N4","MSX3"
5495,"T0000397","short",20.4042,"SD","SD85S1N4","MSX3"
5496,"T0000397","flat-z",20.4943,"SD","SD85S1N4","MSX3"
5497,"T0000397","flat-z",20.6653,"SD","SD85S1N4","MSX3"
5498,"T0000397","flat",20.9607,"SD","SD85S1N4","MSX3"
5499,"T0000397","short-c",21.1916,"SD","SD85S1N4","MSX3"
5500,"T0000397","flat-z",22.4542,"SD","SD85S1N4","MSX3"
5501,"T0000397","flat",28.0401,"SD","SD85S1N4","MSX3"
5502,"T0000397","flat-z",28.2327,"SD","SD85S1N4","MSX3"
5503,"T0000397","flat",29.4512,"SD","SD85S1N4","MSX3"
5504,"T0000397","flat",29.9719,"SD","SD85S1N4","MSX3"
5505,"T0000397","flat",32.9937,"SD","SD85S1N4","MSX3"
5506,"T0000397","flat trill",35.0827,"SD","SD85S1N4","MSX3"
5507,"T0000397","short-c",36.5542,"SD","SD85S1N4","MSX3"
5508,"T0000397","flat",36.9966,"SD","SD85S1N4","MSX3"
5509,"T0000397","complex",37.7886,"SD","SD85S1N4","MSX3"
5510,"T0000397","flat",39.7593,"SD","SD85S1N4","MSX3"
5511,"T0000397","flat",40.0988,"SD","SD85S1N4","MSX3"
5512,"T0000397","flat-mz",40.2769,"SD","SD85S1N4","MSX3"
5513,"T0000397","flat",40.4556,"SD","SD85S1N4","MSX3"
5514,"T0000397","flat",45.1394,"SD","SD85S1N4","MSX3"
5515,"T0000397","flat-z",45.5091,"SD","SD85S1N4","MSX3"
5516,"T0000397","flat",45.782,"SD","SD85S1N4","MSX3"
5517,"T0000397","short-c",46.8131,"SD","SD85S1N4","MSX3"
5518,"T0000397","flat",48.8668,"SD","SD85S1N4","MSX3"
5519,"T0000397","flat-mz",49.1161,"SD","SD85S1N4","MSX3"
5520,"T0000397","flat",49.5247,"SD","SD85S1N4","MSX3"
5521,"T0000397","flat-mz",49.794,"SD","SD85S1N4","MSX3"
5522,"T0000397","flat",50.1038,"SD","SD85S1N4","MSX3"
5523,"T0000397","flat-mz",50.3229,"SD","SD85S1N4","MSX3"
5524,"T0000397","flat",50.5287,"SD","SD85S1N4","MSX3"
5525,"T0000397","flat",50.7499,"SD","SD85S1N4","MSX3"
5526,"T0000397","flat",50.9491,"SD","SD85S1N4","MSX3"
5527,"T0000397","flat",51.1308,"SD","SD85S1N4","MSX3"
5528,"T0000397","flat",51.7063,"SD","SD85S1N4","MSX3"
5529,"T0000397","flat",52.5742,"SD","SD85S1N4","MSX3"
5530,"T0000397","flat",52.782,"SD","SD85S1N4","MSX3"
5531,"T0000397","flat-z",53.0785,"SD","SD85S1N4","MSX3"
5532,"T0000397","flat",53.2864,"SD","SD85S1N4","MSX3"
5533,"T0000397","flat",53.4021,"SD","SD85S1N4","MSX3"
5534,"T0000397","flat",53.6432,"SD","SD85S1N4","MSX3"
5535,"T0000397","flat",54.0707,"SD","SD85S1N4","MSX3"
5536,"T0000397","flat",54.2622,"SD","SD85S1N4","MSX3"
5537,"T0000397","flat",56.0271,"SD","SD85S1N4","MSX3"
5538,"T0000397","flat-mz",56.1689,"SD","SD85S1N4","MSX3"
5539,"T0000397","flat",56.345,"SD","SD85S1N4","MSX3"
5540,"T0000397","flat-z inverted-u",56.4991,"SD","SD85S1N4","MSX3"
5541,"T0000397","short",57.1591,"SD","SD85S1N4","MSX3"
5542,"T0000397","flat",57.3747,"SD","SD85S1N4","MSX3"
5543,"T0000397","flat",57.8186,"SD","SD85S1N4","MSX3"
5544,"T0000397","short-ur",57.9056,"SD","SD85S1N4","MSX3"
5545,"T0000397","flat short-ur",57.9517,"SD","SD85S1N4","MSX3"
5546,"T0000397","flat-mz short-c",58.2819,"SD","SD85S1N4","MSX3"
5547,"T0000397","short",58.4913,"SD","SD85S1N4","MSX3"
5548,"T0000397","short",58.6301,"SD","SD85S1N4","MSX3"
5549,"T0000397","short-ur",59.2286,"SD","SD85S1N4","MSX3"
5550,"T0000397","short",60.0924,"SD","SD85S1N4","MSX3"
5551,"T0000397","flat",60.2434,"SD","SD85S1N4","MSX3"
5552,"T0000397","short",60.4421,"SD","SD85S1N4","MSX3"
5553,"T0000397","flat short-c",60.5962,"SD","SD85S1N4","MSX3"
5554,"T0000397","flat",61.9591,"SD","SD85S1N4","MSX3"
5555,"T0000397","flat",62.1209,"SD","SD85S1N4","MSX3"
5556,"T0000397","flat",62.1895,"SD","SD85S1N4","MSX3"
5557,"T0000397","flat flat flat",62.5121,"SD","SD85S1N4","MSX3"
5558,"T0000397","short",62.7819,"SD","SD85S1N4","MSX3"
5559,"T0000397","flat-z",62.9242,"SD","SD85S1N4","MSX3"
5560,"T0000397","flat",63.1203,"SD","SD85S1N4","MSX3"
5561,"T0000397","flat",63.3523,"SD","SD85S1N4","MSX3"
5562,"T0000397","short",63.4982,"SD","SD85S1N4","MSX3"
5563,"T0000397","short",63.5504,"SD","SD85S1N4","MSX3"
5564,"T0000397","flat",63.6943,"SD","SD85S1N4","MSX3"
5565,"T0000397","flat-z",63.7982,"SD","SD85S1N4","MSX3"
5566,"T0000397","flat-z",63.9764,"SD","SD85S1N4","MSX3"
5567,"T0000397","flat-z",64.2432,"SD","SD85S1N4","MSX3"
5568,"T0000397","flat-z",64.5176,"SD","SD85S1N4","MSX3"
5569,"T0000397","flat-mz",64.6758,"SD","SD85S1N4","MSX3"
5570,"T0000397","flat",65.2052,"SD","SD85S1N4","MSX3"
5571,"T0000397","flat",65.2835,"SD","SD85S1N4","MSX3"
5572,"T0000397","flat",65.3695,"SD","SD85S1N4","MSX3"
5573,"T0000397","short",66.0387,"SD","SD85S1N4","MSX3"
5574,"T0000397","trill-c",68.7185,"SD","SD85S1N4","MSX3"
5575,"T0000397","flat",69.9289,"SD","SD85S1N4","MSX3"
5576,"T0000397","flat",69.9832,"SD","SD85S1N4","MSX3"
5577,"T0000397","flat-z",70.1537,"SD","SD85S1N4","MSX3"
5578,"T0000397","flat",70.4056,"SD","SD85S1N4","MSX3"
5579,"T0000397","short",74.9132,"SD","SD85S1N4","MSX3"
5580,"T0000397","short",75.863,"SD","SD85S1N4","MSX3"
5581,"T0000397","flat",75.9971,"SD","SD85S1N4","MSX3"
5582,"T0000397","flat-z",76.1538,"SD","SD85S1N4","MSX3"
5583,"T0000397","short",76.3038,"SD","SD85S1N4","MSX3"
5584,"T0000397","flat",76.4462,"SD","SD85S1N4","MSX3"
5585,"T0000397","flat",76.609,"SD","SD85S1N4","MSX3"
5586,"T0000397","short-c",76.7713,"SD","SD85S1N4","MSX3"
5587,"T0000397","flat",76.9192,"SD","SD85S1N4","MSX3"
5588,"T0000397","flat",77.227,"SD","SD85S1N4","MSX3"
5589,"T0000397","flat",77.3693,"SD","SD85S1N4","MSX3"
5590,"T0000397","flat",77.5285,"SD","SD85S1N4","MSX3"
5591,"T0000397","flat",77.6944,"SD","SD85S1N4","MSX3"
5592,"T0000397","flat",77.8562,"SD","SD85S1N4","MSX3"
5593,"T0000397","short",78.0277,"SD","SD85S1N4","MSX3"
5594,"T0000397","flat",78.4844,"SD","SD85S1N4","MSX3"
5595,"T0000397","flat-mz",78.7481,"SD","SD85S1N4","MSX3"
5596,"T0000397","flat",78.9263,"SD","SD85S1N4","MSX3"
5597,"T0000397","flat",79.7655,"SD","SD85S1N4","MSX3"
5598,"T0000397","flat",80.044,"SD","SD85S1N4","MSX3"
5599,"T0000397","short",80.7009,"SD","SD85S1N4","MSX3"
5600,"T0000397","trill",82.1985,"SD","SD85S1N4","MSX3"
5601,"T0000397","flat",83.0131,"SD","SD85S1N4","MSX3"
5602,"T0000397","short",83.1231,"SD","SD85S1N4","MSX3"
5603,"T0000397","flat",83.5645,"SD","SD85S1N4","MSX3"
5604,"T0000397","flat",83.7048,"SD","SD85S1N4","MSX3"
5605,"T0000397","flat",83.8963,"SD","SD85S1N4","MSX3"
5606,"T0000397","flat",84.121,"SD","SD85S1N4","MSX3"
5607,"T0000397","flat-z",84.3366,"SD","SD85S1N4","MSX3"
5608,"T0000397","flat-z",84.5235,"SD","SD85S1N4","MSX3"
5609,"T0000397","flat",84.7206,"SD","SD85S1N4","MSX3"
5610,"T0000397","flat",84.9162,"SD","SD85S1N4","MSX3"
5611,"T0000397","flat",85.1215,"SD","SD85S1N4","MSX3"
5612,"T0000397","flat-z",85.3304,"SD","SD85S1N4","MSX3"
5613,"T0000397","flat",85.5229,"SD","SD85S1N4","MSX3"
5614,"T0000397","flat flat",85.6919,"SD","SD85S1N4","MSX3"
5615,"T0000397","flat",85.8854,"SD","SD85S1N4","MSX3"
5616,"T0000397","flat-mz",86.0574,"SD","SD85S1N4","MSX3"
5617,"T0000397","flat-mz",86.4307,"SD","SD85S1N4","MSX3"
5618,"T0000397","flat-z",86.6559,"SD","SD85S1N4","MSX3"
5619,"T0000397","flat",89.1955,"SD","SD85S1N4","MSX3"
5620,"T0000397","flat",89.3982,"SD","SD85S1N4","MSX3"
5621,"T0000397","flat",90.7136,"SD","SD85S1N4","MSX3"
5622,"T0000397","flat",91.033,"SD","SD85S1N4","MSX3"
5623,"T0000397","flat",91.3515,"SD","SD85S1N4","MSX3"
5624,"T0000397","flat",91.4918,"SD","SD85S1N4","MSX3"
5625,"T0000397","flat",91.7376,"SD","SD85S1N4","MSX3"
5626,"T0000397","flat",91.9342,"SD","SD85S1N4","MSX3"
5627,"T0000397","short-c",93.8071,"SD","SD85S1N4","MSX3"
5628,"T0000397","short-c",94.0119,"SD","SD85S1N4","MSX3"
5629,"T0000397","short-c",94.2356,"SD","SD85S1N4","MSX3"
5630,"T0000397","short-c",94.4419,"SD","SD85S1N4","MSX3"
5631,"T0000397","short-c",94.6391,"SD","SD85S1N4","MSX3"
5632,"T0000397","short-c",94.8674,"SD","SD85S1N4","MSX3"
5633,"T0000397","short-c",95.0819,"SD","SD85S1N4","MSX3"
5634,"T0000397","short-c",95.3006,"SD","SD85S1N4","MSX3"
5635,"T0000397","trill-c",96.8304,"SD","SD85S1N4","MSX3"
5636,"T0000397","flat",96.9502,"SD","SD85S1N4","MSX3"
5637,"T0000397","flat",97.1038,"SD","SD85S1N4","MSX3"
5638,"T0000397","flat",97.3127,"SD","SD85S1N4","MSX3"
5639,"T0000397","flat-z",97.5083,"SD","SD85S1N4","MSX3"
5640,"T0000397","short",98.0935,"SD","SD85S1N4","MSX3"
5641,"T0000397","flat",101.0682,"SD","SD85S1N4","MSX3"
5642,"T0000397","short",102.7353,"SD","SD85S1N4","MSX3"
5643,"T0000397","short",103.0481,"SD","SD85S1N4","MSX3"
5644,"T0000397","flat",103.2995,"SD","SD85S1N4","MSX3"
5645,"T0000397","flat",103.4818,"SD","SD85S1N4","MSX3"
