"unique.id","file.name","label","start.time","strain","rat.id","recording"
12927,"T0000155","flat",560.494,"SD","SD17E3","MBT"
12928,"T0000155","flat",560.9088,"SD","SD17E3","MBT"
12929,"T0000155","flat",561.1212,"SD","SD17E3","MBT"
12930,"T0000155","flat",561.2374,"SD","SD17E3","MBT"
12931,"T0000155","short-ur",561.4689,"SD","SD17E3","MBT"
12932,"T0000155","complex",561.5999,"SD","SD17E3","MBT"
12933,"T0000155","step down",561.9179,"SD","SD17E3","MBT"
12934,"T0000155","short-sd",568.2724,"SD","SD17E3","MBT"
12935,"T0000155","short",568.4351,"SD","SD17E3","MBT"
12936,"T0000155","unclear",570.3464,"SD","SD17E3","MBT"
12937,"T0000155","flat",573.2434,"SD","SD17E3","MBT"
12938,"T0000155","flat",573.4471,"SD","SD17E3","MBT"
12939,"T0000155","flat",573.5485,"SD","SD17E3","MBT"
12940,"T0000155","flat",573.8106,"SD","SD17E3","MBT"
12941,"T0000155","flat",573.8624,"SD","SD17E3","MBT"
12942,"T0000155","flat-mz",574.0595,"SD","SD17E3","MBT"
12943,"T0000155","flat-z",574.2976,"SD","SD17E3","MBT"
12944,"T0000155","flat",574.5034,"SD","SD17E3","MBT"
12945,"T0000155","flat",574.7548,"SD","SD17E3","MBT"
12946,"T0000155","flat",575.0277,"SD","SD17E3","MBT"
12947,"T0000155","flat",575.2069,"SD","SD17E3","MBT"
12948,"T0000155","flat-z",576.4505,"SD","SD17E3","MBT"
12949,"T0000155","downward ramp",579.7391,"SD","SD17E3","MBT"
12950,"T0000155","short-c",580.2137,"SD","SD17E3","MBT"
12951,"T0000155","step down",580.3479,"SD","SD17E3","MBT"
12952,"T0000155","short",580.547,"SD","SD17E3","MBT"
12953,"T0000155","flat",593.4013,"SD","SD17E3","MBT"
12954,"T0000155","flat",593.6112,"SD","SD17E3","MBT"
12955,"T0000155","flat",595.5256,"SD","SD17E3","MBT"
12956,"T0000155","flat",595.8148,"SD","SD17E3","MBT"
12957,"T0000155","flat",596.2117,"SD","SD17E3","MBT"
12958,"T0000155","flat",597.3268,"SD","SD17E3","MBT"
12959,"T0000155","flat-z",597.7175,"SD","SD17E3","MBT"
12960,"T0000155","flat",599.0691,"SD","SD17E3","MBT"
12961,"T0000155","flat-z",599.4163,"SD","SD17E3","MBT"
12962,"T0000155","flat",599.6036,"SD","SD17E3","MBT"
12963,"T0000155","flat",599.83,"SD","SD17E3","MBT"
12964,"T0000155","flat",600.0839,"SD","SD17E3","MBT"
12965,"T0000155","flat",600.3118,"SD","SD17E3","MBT"
12966,"T0000155","flat",600.5176,"SD","SD17E3","MBT"
12967,"T0000155","flat",600.7101,"SD","SD17E3","MBT"
12968,"T0000155","flat",600.9123,"SD","SD17E3","MBT"
12969,"T0000155","flat",601.0731,"SD","SD17E3","MBT"
12970,"T0000155","step down",601.2124,"SD","SD17E3","MBT"
12971,"T0000155","flat-z",601.3992,"SD","SD17E3","MBT"
12972,"T0000155","flat",601.5902,"SD","SD17E3","MBT"
12973,"T0000155","flat-mz",601.7531,"SD","SD17E3","MBT"
12974,"T0000155","flat-mz",601.8933,"SD","SD17E3","MBT"
12975,"T0000155","flat",602.2205,"SD","SD17E3","MBT"
12976,"T0000155","flat-mz",602.4007,"SD","SD17E3","MBT"
12977,"T0000155","short",602.925,"SD","SD17E3","MBT"
12978,"T0000155","flat",606.6083,"SD","SD17E3","MBT"
12981,"T0000155","flat under flat",608.0911,"SD","SD17E3","MBT"
12984,"T0000155","flat und complex",608.9129,"SD","SD17E3","MBT"
12987,"T0000155","flat und flat-z",609.7653,"SD","SD17E3","MBT"
12988,"T0000155","short",609.9548,"SD","SD17E3","MBT"
12989,"T0000155","flat-z",610.0157,"SD","SD17E3","MBT"
12990,"T0000155","flat",610.2614,"SD","SD17E3","MBT"
12991,"T0000155","flat",610.4627,"SD","SD17E3","MBT"
12992,"T0000155","short",610.5241,"SD","SD17E3","MBT"
12993,"T0000155","flat over flat-z",610.819,"SD","SD17E3","MBT"
12994,"T0000155","flat",611.0161,"SD","SD17E3","MBT"
12995,"T0000155","flat",611.3413,"SD","SD17E3","MBT"
12996,"T0000155","flat",611.6505,"SD","SD17E3","MBT"
12997,"T0000155","flat",611.8384,"SD","SD17E3","MBT"
12998,"T0000155","flat",612.546,"SD","SD17E3","MBT"
12999,"T0000155","flat",612.7318,"SD","SD17E3","MBT"
13000,"T0000155","flat",612.9259,"SD","SD17E3","MBT"
13001,"T0000155","flat",613.0985,"SD","SD17E3","MBT"
13002,"T0000155","short",613.2582,"SD","SD17E3","MBT"
13003,"T0000155","flat",614.7614,"SD","SD17E3","MBT"
13004,"T0000155","flat-z",614.9232,"SD","SD17E3","MBT"
13005,"T0000155","flat",615.0855,"SD","SD17E3","MBT"
13006,"T0000155","flat",615.405,"SD","SD17E3","MBT"
13007,"T0000155","flat",615.6697,"SD","SD17E3","MBT"
13008,"T0000155","flat",615.8361,"SD","SD17E3","MBT"
13009,"T0000155","short",616.002,"SD","SD17E3","MBT"
13010,"T0000155","short",616.2764,"SD","SD17E3","MBT"
13011,"T0000155","short",616.4157,"SD","SD17E3","MBT"
13012,"T0000155","short",616.5657,"SD","SD17E3","MBT"
13013,"T0000155","short",616.9364,"SD","SD17E3","MBT"
13014,"T0000155","flat",617.2006,"SD","SD17E3","MBT"
13015,"T0000155","flat",618.9081,"SD","SD17E3","MBT"
13016,"T0000155","flat",619.0551,"SD","SD17E3","MBT"
13017,"T0000155","flat",619.2834,"SD","SD17E3","MBT"
13018,"T0000155","flat",619.947,"SD","SD17E3","MBT"
13019,"T0000155","flat",621.0089,"SD","SD17E3","MBT"
13020,"T0000155","flat",621.2316,"SD","SD17E3","MBT"
13021,"T0000155","flat-mz",621.4359,"SD","SD17E3","MBT"
13022,"T0000155","flat",621.6253,"SD","SD17E3","MBT"
13023,"T0000155","flat",621.8331,"SD","SD17E3","MBT"
13024,"T0000155","flat",621.9832,"SD","SD17E3","MBT"
13025,"T0000155","flat",622.1649,"SD","SD17E3","MBT"
13026,"T0000155","flat",622.3201,"SD","SD17E3","MBT"
13027,"T0000155","flat",624.3911,"SD","SD17E3","MBT"
13028,"T0000155","flat",624.5749,"SD","SD17E3","MBT"
13029,"T0000155","flat",626.8804,"SD","SD17E3","MBT"
13030,"T0000155","flat",627.6193,"SD","SD17E3","MBT"
13031,"T0000155","flat",630.358,"SD","SD17E3","MBT"
13032,"T0000155","short",630.4409,"SD","SD17E3","MBT"
13033,"T0000155","short",631.0364,"SD","SD17E3","MBT"
13034,"T0000155","flat",631.1931,"SD","SD17E3","MBT"
13035,"T0000155","flat",632.556,"SD","SD17E3","MBT"
13036,"T0000155","flat",632.7654,"SD","SD17E3","MBT"
13037,"T0000155","flat",633.0567,"SD","SD17E3","MBT"
13038,"T0000155","flat",633.2769,"SD","SD17E3","MBT"
13039,"T0000155","upward ramp",633.4827,"SD","SD17E3","MBT"
13040,"T0000155","flat under flat",633.5795,"SD","SD17E3","MBT"
13041,"T0000155","flat",633.7991,"SD","SD17E3","MBT"
13042,"T0000155","flat",635.6961,"SD","SD17E3","MBT"
13043,"T0000155","flat",636.2659,"SD","SD17E3","MBT"
13044,"T0000155","flat",637.5249,"SD","SD17E3","MBT"
13045,"T0000155","flat",637.6192,"SD","SD17E3","MBT"
13046,"T0000155","flat-mz",637.7405,"SD","SD17E3","MBT"
13047,"T0000155","flat",637.9478,"SD","SD17E3","MBT"
13048,"T0000155","flat",638.1434,"SD","SD17E3","MBT"
13049,"T0000155","flat",638.3851,"SD","SD17E3","MBT"
13050,"T0000155","flat",638.6145,"SD","SD17E3","MBT"
13051,"T0000155","flat",638.8449,"SD","SD17E3","MBT"
13052,"T0000155","flat",639.1014,"SD","SD17E3","MBT"
13053,"T0000155","flat",639.2816,"SD","SD17E3","MBT"
13054,"T0000155","short",639.4204,"SD","SD17E3","MBT"
13055,"T0000155","flat",639.4731,"SD","SD17E3","MBT"
13056,"T0000155","flat",639.6697,"SD","SD17E3","MBT"
13057,"T0000155","flat",639.8525,"SD","SD17E3","MBT"
13058,"T0000155","flat",640.0522,"SD","SD17E3","MBT"
13059,"T0000155","flat-z",640.7331,"SD","SD17E3","MBT"
13060,"T0000155","flat",640.9605,"SD","SD17E3","MBT"
13061,"T0000155","multi-step-s",641.1115,"SD","SD17E3","MBT"
13062,"T0000155","flat-mz",641.2835,"SD","SD17E3","MBT"
13063,"T0000155","flat-mz",641.5129,"SD","SD17E3","MBT"
13064,"T0000155","flat-mz",641.7428,"SD","SD17E3","MBT"
13065,"T0000155","flat",642.0024,"SD","SD17E3","MBT"
13066,"T0000155","flat-mz",642.2558,"SD","SD17E3","MBT"
13067,"T0000155","flat",642.54,"SD","SD17E3","MBT"
13068,"T0000155","flat under flat",642.7719,"SD","SD17E3","MBT"
13069,"T0000155","flat",643.0172,"SD","SD17E3","MBT"
13070,"T0000155","flat",643.2747,"SD","SD17E3","MBT"
13072,"T0000155","flat",643.7222,"SD","SD17E3","MBT"
13073,"T0000155","flat-z",643.9157,"SD","SD17E3","MBT"
13074,"T0000155","flat",644.1149,"SD","SD17E3","MBT"
13075,"T0000155","flat",644.1646,"SD","SD17E3","MBT"
13076,"T0000155","flat under flat",644.3944,"SD","SD17E3","MBT"
13077,"T0000155","flat",644.6638,"SD","SD17E3","MBT"
13078,"T0000155","flat",644.8685,"SD","SD17E3","MBT"
13079,"T0000155","flat",644.9003,"SD","SD17E3","MBT"
13080,"T0000155","flat",645.0826,"SD","SD17E3","MBT"
13081,"T0000155","flat",645.2254,"SD","SD17E3","MBT"
13082,"T0000155","step up over flat",645.3094,"SD","SD17E3","MBT"
13083,"T0000155","flat",645.5393,"SD","SD17E3","MBT"
13084,"T0000155","flat",645.5971,"SD","SD17E3","MBT"
13085,"T0000155","flat",645.8224,"SD","SD17E3","MBT"
13086,"T0000155","flat",645.9079,"SD","SD17E3","MBT"
13087,"T0000155","short",646.0313,"SD","SD17E3","MBT"
13088,"T0000155","flat",646.0717,"SD","SD17E3","MBT"
13089,"T0000155","flat",646.212,"SD","SD17E3","MBT"
13090,"T0000155","step down",646.3615,"SD","SD17E3","MBT"
13091,"T0000155","flat",646.5126,"SD","SD17E3","MBT"
13092,"T0000155","step down",646.6688,"SD","SD17E3","MBT"
13093,"T0000155","short",647.7142,"SD","SD17E3","MBT"
13094,"T0000155","flat",648.9185,"SD","SD17E3","MBT"
13095,"T0000155","flat",649.1975,"SD","SD17E3","MBT"
13096,"T0000155","flat",649.4141,"SD","SD17E3","MBT"
13097,"T0000155","flat-z under flat",649.6737,"SD","SD17E3","MBT"
13098,"T0000155","upward ramp ov step down",649.8687,"SD","SD17E3","MBT"
13099,"T0000155","complex und flat",650.1406,"SD","SD17E3","MBT"
13100,"T0000155","flat-mz",650.3526,"SD","SD17E3","MBT"
13102,"T0000155","flat under flat",650.8287,"SD","SD17E3","MBT"
13103,"T0000155","flat under flat",651.0141,"SD","SD17E3","MBT"
13104,"T0000155","flat",651.2214,"SD","SD17E3","MBT"
13105,"T0000155","flat",651.4053,"SD","SD17E3","MBT"
13106,"T0000155","flat",651.4938,"SD","SD17E3","MBT"
13107,"T0000155","flat",651.8195,"SD","SD17E3","MBT"
13108,"T0000155","flat",651.8763,"SD","SD17E3","MBT"
13109,"T0000155","flat",652.0242,"SD","SD17E3","MBT"
13110,"T0000155","flat",652.1287,"SD","SD17E3","MBT"
13111,"T0000155","flat",653.9274,"SD","SD17E3","MBT"
13112,"T0000155","flat",654.0994,"SD","SD17E3","MBT"
13113,"T0000155","flat",654.2796,"SD","SD17E3","MBT"
13114,"T0000155","flat-z",654.8956,"SD","SD17E3","MBT"
13115,"T0000155","flat",655.3692,"SD","SD17E3","MBT"
13116,"T0000155","inverted-u",655.5422,"SD","SD17E3","MBT"
13117,"T0000155","flat",655.6508,"SD","SD17E3","MBT"
13118,"T0000155","flat",655.7905,"SD","SD17E3","MBT"
13119,"T0000155","inverted-u",655.8602,"SD","SD17E3","MBT"
13120,"T0000155","flat",656.0194,"SD","SD17E3","MBT"
13121,"T0000155","flat",656.2324,"SD","SD17E3","MBT"
13122,"T0000155","flat",656.4147,"SD","SD17E3","MBT"
13123,"T0000155","flat under flat",656.6031,"SD","SD17E3","MBT"
13124,"T0000155","flat",656.7669,"SD","SD17E3","MBT"
13125,"T0000155","flat",656.8442,"SD","SD17E3","MBT"
13126,"T0000155","flat",656.9082,"SD","SD17E3","MBT"
13127,"T0000155","short-ur",657.0101,"SD","SD17E3","MBT"
13128,"T0000155","flat",657.1038,"SD","SD17E3","MBT"
13129,"T0000155","short-ur",657.326,"SD","SD17E3","MBT"
13130,"T0000155","flat",657.604,"SD","SD17E3","MBT"
13131,"T0000155","flat",657.7658,"SD","SD17E3","MBT"
13132,"T0000155","flat under flat",657.9118,"SD","SD17E3","MBT"
13133,"T0000155","flat under flat",658.1135,"SD","SD17E3","MBT"
13134,"T0000155","short",659.3935,"SD","SD17E3","MBT"
13135,"T0000155","flat",659.5609,"SD","SD17E3","MBT"
13136,"T0000155","step down",660.0217,"SD","SD17E3","MBT"
13137,"T0000155","flat",660.1318,"SD","SD17E3","MBT"
13139,"T0000155","flat",660.5624,"SD","SD17E3","MBT"
13140,"T0000155","short",660.7196,"SD","SD17E3","MBT"
13141,"T0000155","inverted-u",661.013,"SD","SD17E3","MBT"
13142,"T0000155","short",661.1922,"SD","SD17E3","MBT"
13143,"T0000155","flat",661.5388,"SD","SD17E3","MBT"
13144,"T0000155","flat",661.7154,"SD","SD17E3","MBT"
13145,"T0000155","short",661.912,"SD","SD17E3","MBT"
13146,"T0000155","flat",662.1865,"SD","SD17E3","MBT"
13147,"T0000155","flat",662.3774,"SD","SD17E3","MBT"
13148,"T0000155","short",662.8423,"SD","SD17E3","MBT"
13149,"T0000155","short",663.0195,"SD","SD17E3","MBT"
13150,"T0000155","flat",663.5233,"SD","SD17E3","MBT"
13151,"T0000155","short",663.9365,"SD","SD17E3","MBT"
13152,"T0000155","flat",667.5061,"SD","SD17E3","MBT"
13153,"T0000155","flat",668.396,"SD","SD17E3","MBT"
13154,"T0000155","flat",668.6428,"SD","SD17E3","MBT"
13155,"T0000155","short",668.9536,"SD","SD17E3","MBT"
13156,"T0000155","flat",668.9807,"SD","SD17E3","MBT"
13157,"T0000155","short",669.2469,"SD","SD17E3","MBT"
13158,"T0000155","flat",669.5628,"SD","SD17E3","MBT"
13159,"T0000155","flat",669.7297,"SD","SD17E3","MBT"
13160,"T0000155","flat",669.9299,"SD","SD17E3","MBT"
13161,"T0000155","flat",670.0211,"SD","SD17E3","MBT"
13162,"T0000155","flat",670.1143,"SD","SD17E3","MBT"
13163,"T0000155","flat",670.2904,"SD","SD17E3","MBT"
13164,"T0000155","flat under flat",670.424,"SD","SD17E3","MBT"
13165,"T0000155","flat-z",670.6447,"SD","SD17E3","MBT"
13166,"T0000155","flat",671.1096,"SD","SD17E3","MBT"
13167,"T0000155","flat",672.9948,"SD","SD17E3","MBT"
13168,"T0000155","flat",673.1694,"SD","SD17E3","MBT"
13169,"T0000155","short",673.3178,"SD","SD17E3","MBT"
13170,"T0000155","flat",674.0234,"SD","SD17E3","MBT"
13171,"T0000155","flat",674.2338,"SD","SD17E3","MBT"
13172,"T0000155","flat",674.4432,"SD","SD17E3","MBT"
13173,"T0000155","flat",674.6675,"SD","SD17E3","MBT"
13174,"T0000155","flat over flat",675.1129,"SD","SD17E3","MBT"
13175,"T0000155","flat",675.5747,"SD","SD17E3","MBT"
13176,"T0000155","flat",680.045,"SD","SD17E3","MBT"
13177,"T0000155","flat",680.5718,"SD","SD17E3","MBT"
13178,"T0000155","short-ur",681.4985,"SD","SD17E3","MBT"
13179,"T0000155","flat",681.5334,"SD","SD17E3","MBT"
13180,"T0000155","flat",681.8421,"SD","SD17E3","MBT"
13181,"T0000155","flat",682.1882,"SD","SD17E3","MBT"
13182,"T0000155","flat",682.6869,"SD","SD17E3","MBT"
13183,"T0000155","flat",682.8692,"SD","SD17E3","MBT"
13184,"T0000155","flat",684.0064,"SD","SD17E3","MBT"
13185,"T0000155","short",684.2429,"SD","SD17E3","MBT"
13186,"T0000155","short",684.6376,"SD","SD17E3","MBT"
13187,"T0000155","short-c",685.3027,"SD","SD17E3","MBT"
13188,"T0000155","short",685.5429,"SD","SD17E3","MBT"
13189,"T0000155","short",686.38,"SD","SD17E3","MBT"
13190,"T0000155","short",688.6072,"SD","SD17E3","MBT"
13191,"T0000155","short-ur",688.875,"SD","SD17E3","MBT"
13192,"T0000155","flat",689.5621,"SD","SD17E3","MBT"
13193,"T0000155","short",690.9496,"SD","SD17E3","MBT"
13194,"T0000155","flat",690.9762,"SD","SD17E3","MBT"
13195,"T0000155","flat",691.1037,"SD","SD17E3","MBT"
13196,"T0000155","flat",692.2434,"SD","SD17E3","MBT"
13197,"T0000155","step down",692.5194,"SD","SD17E3","MBT"
13198,"T0000155","flat",692.6018,"SD","SD17E3","MBT"
13199,"T0000155","flat",692.7861,"SD","SD17E3","MBT"
13200,"T0000155","flat",692.8409,"SD","SD17E3","MBT"
13201,"T0000155","flat",693.0314,"SD","SD17E3","MBT"
13202,"T0000155","flat",693.7707,"SD","SD17E3","MBT"
13203,"T0000155","step up un short ov flat",693.8823,"SD","SD17E3","MBT"
13204,"T0000155","flat over flat",694.1521,"SD","SD17E3","MBT"
13205,"T0000155","flat under short",694.4056,"SD","SD17E3","MBT"
13206,"T0000155","flat",694.6247,"SD","SD17E3","MBT"
13207,"T0000155","flat",694.8392,"SD","SD17E3","MBT"
13208,"T0000155","short-c",695.2146,"SD","SD17E3","MBT"
13209,"T0000155","flat",695.2489,"SD","SD17E3","MBT"
13210,"T0000155","flat",695.4373,"SD","SD17E3","MBT"
13211,"T0000155","step up",695.553,"SD","SD17E3","MBT"
13212,"T0000155","short",696.299,"SD","SD17E3","MBT"
13213,"T0000155","flat",696.3701,"SD","SD17E3","MBT"
13214,"T0000155","flat",696.4685,"SD","SD17E3","MBT"
13215,"T0000155","flat",696.6569,"SD","SD17E3","MBT"
13216,"T0000155","flat",696.9052,"SD","SD17E3","MBT"
13217,"T0000155","flat",697.1007,"SD","SD17E3","MBT"
13218,"T0000155","flat",697.3255,"SD","SD17E3","MBT"
13219,"T0000155","complex",697.5324,"SD","SD17E3","MBT"
13220,"T0000155","flat",697.7167,"SD","SD17E3","MBT"
13221,"T0000155","short-ur",698.0198,"SD","SD17E3","MBT"
13222,"T0000155","flat",701.0601,"SD","SD17E3","MBT"
13223,"T0000155","flat",704.834,"SD","SD17E3","MBT"
13224,"T0000155","flat",706.7576,"SD","SD17E3","MBT"
13225,"T0000155","flat-z",706.9342,"SD","SD17E3","MBT"
13226,"T0000155","flat",707.2747,"SD","SD17E3","MBT"
13227,"T0000155","flat-z",707.4508,"SD","SD17E3","MBT"
13228,"T0000155","flat",707.6188,"SD","SD17E3","MBT"
13229,"T0000155","flat",707.8092,"SD","SD17E3","MBT"
13230,"T0000155","flat-z",707.9849,"SD","SD17E3","MBT"
13231,"T0000155","flat",708.3095,"SD","SD17E3","MBT"
13232,"T0000155","flat under flat",708.6505,"SD","SD17E3","MBT"
13233,"T0000155","flat",709.1937,"SD","SD17E3","MBT"
13234,"T0000155","flat",709.4932,"SD","SD17E3","MBT"
13235,"T0000155","flat",709.676,"SD","SD17E3","MBT"
13236,"T0000155","flat",709.8536,"SD","SD17E3","MBT"
13237,"T0000155","flat",710.0656,"SD","SD17E3","MBT"
13238,"T0000155","flat-z",710.2924,"SD","SD17E3","MBT"
13239,"T0000155","flat under flat",710.4716,"SD","SD17E3","MBT"
13240,"T0000155","flat",710.6631,"SD","SD17E3","MBT"
13241,"T0000155","flat",710.828,"SD","SD17E3","MBT"
13242,"T0000155","flat-mz",711.0579,"SD","SD17E3","MBT"
13243,"T0000155","flat-mz",711.3026,"SD","SD17E3","MBT"
13244,"T0000155","flat",711.4746,"SD","SD17E3","MBT"
13245,"T0000155","flat-mz under flat",711.6569,"SD","SD17E3","MBT"
13246,"T0000155","short",711.9349,"SD","SD17E3","MBT"
13247,"T0000155","flat",712.0911,"SD","SD17E3","MBT"
13248,"T0000155","flat",712.473,"SD","SD17E3","MBT"
13249,"T0000155","flat",718.6452,"SD","SD17E3","MBT"
13250,"T0000155","short",719.0814,"SD","SD17E3","MBT"
13251,"T0000155","flat",719.7399,"SD","SD17E3","MBT"
13252,"T0000155","flat",719.8167,"SD","SD17E3","MBT"
13253,"T0000155","flat",720.5862,"SD","SD17E3","MBT"
13254,"T0000155","flat",720.6651,"SD","SD17E3","MBT"
13255,"T0000155","flat",720.7086,"SD","SD17E3","MBT"
13256,"T0000155","flat",720.8786,"SD","SD17E3","MBT"
13257,"T0000155","flat",721.1192,"SD","SD17E3","MBT"
13258,"T0000155","short-ur",721.3475,"SD","SD17E3","MBT"
13259,"T0000155","short-ur",722.3244,"SD","SD17E3","MBT"
13260,"T0000155","flat",722.5047,"SD","SD17E3","MBT"
13261,"T0000155","flat",722.7489,"SD","SD17E3","MBT"
13262,"T0000155","multi-step",723.8886,"SD","SD17E3","MBT"
13263,"T0000155","short under complex",724.0668,"SD","SD17E3","MBT"
13264,"T0000155","flat",724.1461,"SD","SD17E3","MBT"
13265,"T0000155","flat-z under complex",724.2854,"SD","SD17E3","MBT"
13266,"T0000155","flat-z",724.7416,"SD","SD17E3","MBT"
13267,"T0000155","flat",725.0391,"SD","SD17E3","MBT"
13268,"T0000155","flat",725.2777,"SD","SD17E3","MBT"
13269,"T0000155","flat",725.4072,"SD","SD17E3","MBT"
13270,"T0000155","flat-mz",725.5812,"SD","SD17E3","MBT"
13271,"T0000155","flat",725.9146,"SD","SD17E3","MBT"
13272,"T0000155","flat",726.2254,"SD","SD17E3","MBT"
13273,"T0000155","flat",726.5321,"SD","SD17E3","MBT"
13274,"T0000155","flat",726.7968,"SD","SD17E3","MBT"
13275,"T0000155","flat under inverted-u",727.3297,"SD","SD17E3","MBT"
13276,"T0000155","short",728.5744,"SD","SD17E3","MBT"
13277,"T0000155","flat-z",728.9948,"SD","SD17E3","MBT"
13278,"T0000155","flat",729.1458,"SD","SD17E3","MBT"
13279,"T0000155","flat-z over flat",729.3967,"SD","SD17E3","MBT"
13280,"T0000155","flat",730.4862,"SD","SD17E3","MBT"
13281,"T0000155","flat",733.5526,"SD","SD17E3","MBT"
13282,"T0000155","flat",733.8577,"SD","SD17E3","MBT"
13283,"T0000155","flat",734.1051,"SD","SD17E3","MBT"
13284,"T0000155","flat",734.3329,"SD","SD17E3","MBT"
13285,"T0000155","flat",734.5756,"SD","SD17E3","MBT"
13286,"T0000155","flat",734.8684,"SD","SD17E3","MBT"
13287,"T0000155","short",735.0609,"SD","SD17E3","MBT"
13288,"T0000155","flat",735.2186,"SD","SD17E3","MBT"
13289,"T0000155","flat",742.4732,"SD","SD17E3","MBT"
13290,"T0000155","flat",745.2072,"SD","SD17E3","MBT"
13291,"T0000155","flat",749.0769,"SD","SD17E3","MBT"
13292,"T0000155","flat-mz",749.2423,"SD","SD17E3","MBT"
13293,"T0000155","flat-mz",749.4855,"SD","SD17E3","MBT"
13294,"T0000155","flat-z",749.7794,"SD","SD17E3","MBT"
13295,"T0000155","flat-z",750.0631,"SD","SD17E3","MBT"
13296,"T0000155","flat-z",750.3349,"SD","SD17E3","MBT"
13297,"T0000155","flat",750.574,"SD","SD17E3","MBT"
13298,"T0000155","flat-z",752.47,"SD","SD17E3","MBT"
13299,"T0000155","flat",752.7316,"SD","SD17E3","MBT"
13300,"T0000155","flat",756.825,"SD","SD17E3","MBT"
13301,"T0000155","flat",756.9628,"SD","SD17E3","MBT"
13302,"T0000155","flat",757.1369,"SD","SD17E3","MBT"
13303,"T0000155","flat",757.4686,"SD","SD17E3","MBT"
13304,"T0000155","flat",757.7333,"SD","SD17E3","MBT"
13305,"T0000155","flat",758.039,"SD","SD17E3","MBT"
13306,"T0000155","flat",758.5546,"SD","SD17E3","MBT"
13307,"T0000155","short",758.7717,"SD","SD17E3","MBT"
13308,"T0000155","flat",759.0272,"SD","SD17E3","MBT"
13309,"T0000155","flat",759.9375,"SD","SD17E3","MBT"
13310,"T0000155","flat",768.1141,"SD","SD17E3","MBT"
13311,"T0000155","flat",768.3599,"SD","SD17E3","MBT"
13312,"T0000155","flat",772.7559,"SD","SD17E3","MBT"
13313,"T0000155","flat",772.8767,"SD","SD17E3","MBT"
13314,"T0000155","upward ramp",776.7833,"SD","SD17E3","MBT"
13315,"T0000155","flat",777.7013,"SD","SD17E3","MBT"
13316,"T0000155","flat",782.4558,"SD","SD17E3","MBT"
13317,"T0000155","complex",783.8627,"SD","SD17E3","MBT"
13318,"T0000155","short",784,"SD","SD17E3","MBT"
13319,"T0000155","complex",784.174,"SD","SD17E3","MBT"
13320,"T0000155","short",784.4249,"SD","SD17E3","MBT"
13321,"T0000155","flat",785.3081,"SD","SD17E3","MBT"
13322,"T0000155","flat",785.3952,"SD","SD17E3","MBT"
13323,"T0000155","flat",788.374,"SD","SD17E3","MBT"
13324,"T0000155","flat-z",788.588,"SD","SD17E3","MBT"
13325,"T0000155","flat",788.8435,"SD","SD17E3","MBT"
13326,"T0000155","flat",789.1573,"SD","SD17E3","MBT"
13327,"T0000155","flat",794.9368,"SD","SD17E3","MBT"
13328,"T0000155","flat-z",796.6658,"SD","SD17E3","MBT"
13329,"T0000155","short-c",797.2495,"SD","SD17E3","MBT"
13330,"T0000155","flat",801.048,"SD","SD17E3","MBT"
13331,"T0000155","flat",801.2252,"SD","SD17E3","MBT"
13332,"T0000155","short",802.5794,"SD","SD17E3","MBT"
13333,"T0000155","flat",803.3663,"SD","SD17E3","MBT"
13334,"T0000155","complex",803.4283,"SD","SD17E3","MBT"
13335,"T0000155","flat-z",803.862,"SD","SD17E3","MBT"
13336,"T0000155","flat",803.9899,"SD","SD17E3","MBT"
13337,"T0000155","flat",804.0601,"SD","SD17E3","MBT"
13338,"T0000155","flat-z",804.203,"SD","SD17E3","MBT"
13339,"T0000155","flat",804.3463,"SD","SD17E3","MBT"
13340,"T0000155","flat-z",804.5158,"SD","SD17E3","MBT"
13341,"T0000155","flat-z",804.7805,"SD","SD17E3","MBT"
13342,"T0000155","flat-mz ov flat-z",805.0319,"SD","SD17E3","MBT"
13344,"T0000155","flat-z",805.9883,"SD","SD17E3","MBT"
13345,"T0000155","flat-z over flat",806.212,"SD","SD17E3","MBT"
13346,"T0000155","flat",806.5981,"SD","SD17E3","MBT"
13347,"T0000155","flat under flat",806.766,"SD","SD17E3","MBT"
13348,"T0000155","flat",806.9555,"SD","SD17E3","MBT"
13349,"T0000155","flat",807.1326,"SD","SD17E3","MBT"
13350,"T0000155","flat",807.3139,"SD","SD17E3","MBT"
13351,"T0000155","flat",807.4971,"SD","SD17E3","MBT"
13352,"T0000155","flat",807.6354,"SD","SD17E3","MBT"
13353,"T0000155","flat",807.8074,"SD","SD17E3","MBT"
13354,"T0000155","flat",808.002,"SD","SD17E3","MBT"
13355,"T0000155","flat under complex",808.1377,"SD","SD17E3","MBT"
13356,"T0000155","flat und flat",808.2662,"SD","SD17E3","MBT"
13360,"T0000155","short",808.9722,"SD","SD17E3","MBT"
13362,"T0000155","flat",809.3706,"SD","SD17E3","MBT"
13363,"T0000155","flat",809.4295,"SD","SD17E3","MBT"
13364,"T0000155","flat",809.9174,"SD","SD17E3","MBT"
13365,"T0000155","flat",810.1012,"SD","SD17E3","MBT"
13366,"T0000155","flat",810.7734,"SD","SD17E3","MBT"
13367,"T0000155","flat",810.9389,"SD","SD17E3","MBT"
13368,"T0000155","flat",812.2337,"SD","SD17E3","MBT"
13369,"T0000155","flat-z",812.9392,"SD","SD17E3","MBT"
13370,"T0000155","flat-mz",813.5188,"SD","SD17E3","MBT"
